responses,contexts,contexts_neg,prompts,logprobs,lambdas,window_length
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-162.40406799316406,0.7000000000000033,1
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-161.611083984375,1.7000000000000046,3
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-160.5938720703125,-2.1999999999999993,2
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-160.5021209716797,1.900000000000004,9
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-160.35208129882812,0.6000000000000032,1
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-159.94775390625,1.600000000000004,3
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-158.61917114257812,1.8000000000000043,9
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-158.34893798828125,-2.099999999999999,2
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-158.31845092773438,0.5000000000000031,1
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-158.28704833984375,1.5000000000000036,3
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-157.0197296142578,1.7000000000000046,9
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-156.62890625,1.400000000000004,3
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-156.312255859375,0.400000000000003,1
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-156.11151123046875,-1.9999999999999991,2
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-155.29342651367188,1.600000000000004,9
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-154.97320556640625,1.3000000000000043,3
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-154.35040283203125,0.30000000000000293,1
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-154.133056640625,-3.0,9
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-153.882568359375,-1.899999999999999,2
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-153.6461944580078,1.5000000000000036,9
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-153.31991577148438,1.2000000000000037,3
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-152.4585723876953,0.20000000000000284,1
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-152.0557403564453,1.400000000000004,9
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-151.6688995361328,1.1000000000000032,3
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-151.66351318359375,-1.799999999999999,2
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-151.4002685546875,-2.9,9
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-150.6666717529297,0.10000000000000275,1
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-150.5018310546875,1.3000000000000043,9
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-150.02012634277344,1.0000000000000036,3
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-149.5521240234375,1.900000000000004,7
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-149.45660400390625,-1.6999999999999988,2
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-148.99603271484375,2.6645352591003757e-15,1
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-148.96995544433594,1.2000000000000037,9
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-148.95281982421875,-3.0,1
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-148.67855834960938,-2.8,9
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-148.37353515625,0.9000000000000035,3
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-148.23171997070312,1.8000000000000043,7
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-147.45106506347656,1.1000000000000032,9
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-147.44680786132812,-0.09999999999999742,1
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-147.43521118164062,-2.9,1
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-147.26535034179688,-1.5999999999999988,2
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-146.99818420410156,1.7000000000000046,7
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-146.7291259765625,0.8000000000000034,3
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-146.0,-0.1999999999999975,1
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-145.968994140625,-2.6999999999999997,9
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-145.93995666503906,1.0000000000000036,9
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-145.9302978515625,-2.8,1
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-145.6981201171875,1.600000000000004,7
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-145.09524536132812,-1.4999999999999987,2
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-145.08685302734375,0.7000000000000033,3
